V1,V2,V3,V4,V5,
1839,-1.182287654,0.883492093,0.619642339,2.020704273,2
1840,-1.700103089,0.020989858,-0.066500557,-0.176038873,2
1841,-0.035194915,-0.444564674,0.53681198,0.136100832,2
1842,-0.046983452,0.287140338,-1.304917245,-2.385801173,2
1843,-0.442998835,0.31013437,-1.068487277,0.9265287,2
1844,-0.29942582,2.77942909,0.098365731,-0.351162678,2
1845,0.55043532,1.01869066,-0.774320166,-0.130438253,2
1846,1.22187167,0.755919034,1.245125624,0.10353898,2
1847,1.272969975,-1.598188671,1.466946692,0.280905779,2
1848,0.147922512,-2.355350052,0.887894938,-2.497246163,2
1849,-1.042618118,0.220869373,1.571421932,-0.08603106,2
1850,-0.05075142,-1.061395143,0.738645108,1.032082997,2
1851,1.54942075,-0.829796616,-0.254361646,-0.88806905,2
1852,0.674564306,-1.029213986,-0.538485609,-0.142068769,2
1853,0.300072952,0.509126499,-0.211673508,2.040973652,2
1854,0.330016902,-1.876060841,-0.322772213,1.165017991,2
1855,-1.244271079,0.355645642,-2.656113722,-0.952139846,2
1856,1.682548202,-0.528993329,-0.929282553,-2.89047811,2
1857,0.208693773,-0.879095953,1.184207587,-1.362992435,2
1858,0.134199824,0.105747369,-1.017581262,-0.919910005,2
1859,0.051711131,1.410576005,1.541574052,0.136005571,2
1860,-0.357233739,1.198979459,-0.742166174,2.04968996,2
1861,-1.233867199,0.279368952,-2.876921332,1.052468854,2
1862,0.740114519,-2.127014897,-0.06973768,-1.290055538,2
1863,-1.377745751,-1.049454733,0.781013997,0.457563797,2
1864,-0.963731783,-1.209642033,0.352955253,-0.313430486,2
1865,-0.219393758,-0.999005007,0.220361109,-2.966757898,2
1866,-0.328177978,1.863951588,-0.501025566,-0.209786143,2
1867,1.178964616,0.713878176,0.234136539,0.603420744,2
1868,0.071471346,0.513928903,-0.739611857,-0.313853261,2
1869,0.693755764,0.415508188,-0.444366985,1.146474787,2
1870,2.175465695,0.612578854,1.089102103,-1.708340336,2
1871,-1.006675592,0.608175284,0.210473634,-0.752622204,2
1872,1.035705062,-1.569821616,0.900213808,0.129102345,2
1873,-1.49277099,1.152324965,-1.612476397,0.610776073,2
1874,0.739869714,-0.674220796,0.613088637,-0.497634111,2
1875,0.046437087,-1.533469687,-0.039710339,0.30922151,2
1876,-1.390953402,-0.605726509,-0.334671587,0.919278242,2
1877,2.448554039,0.133463533,-0.900782499,-0.128874329,2
1878,0.717785583,0.48044383,-0.980383608,-0.305460019,2
1879,-0.877818176,0.88317616,0.362851207,0.236500953,2
1880,2.51059755,-0.895519266,0.425514561,-0.133424026,2
1881,-0.899353892,-1.657843824,0.591583272,-0.881786836,2
1882,-0.25375726,0.619634511,-1.55481351,0.640990382,2
1883,0.586404187,-0.668507406,-2.949410894,-0.450311485,2
1884,-0.243423507,0.608460492,0.25013456,1.622315789,2
1885,-2.553689959,-0.696042293,-0.178018207,-1.380895389,2
1886,-2.602952385,-1.197436166,0.421760088,-0.918470668,2
1887,0.569774678,1.156369557,0.889444073,-0.136322375,2
1888,-0.904655833,-0.736897136,1.1242793,1.60492809,2
1889,0.29908815,0.584349855,-0.077476103,-0.374531095,2
1890,0.345433383,-0.894880428,0.618130059,-0.169869879,2
1891,-1.248578505,-1.286968251,0.026819421,0.632104789,2
1892,0.027685191,-0.156184337,0.287246084,0.724532109,2
1893,-0.227874574,0.148986255,-0.623165499,0.568503368,2
1894,1.31781889,-2.133375329,-1.04910424,1.358130492,2
1895,-0.87491896,0.632352332,1.641858298,-0.847218985,2
1896,0.742060391,-1.336994178,-0.377348307,-0.81990982,2
1897,-0.453995198,-0.152193783,0.393222757,1.631646564,2
1898,0.279553175,-0.960510442,-0.786993533,0.833360036,2
1899,-0.504645345,-0.449494027,-0.53417624,1.587807081,2
1900,-0.644749607,1.329550019,0.055760066,-1.385003472,2
1901,0.315698648,-1.596255239,0.216184078,-0.259592163,2
1902,0.865218454,0.079930052,-1.83831667,-0.254824326,2
1903,1.406850093,0.333756419,-0.725091069,2.005585816,2
1904,-1.299509621,0.09592251,0.073493404,1.454353161,2
1905,0.980217683,-0.643011383,-0.152450517,-0.025173694,2
1906,-1.532883802,-0.420278804,-0.438876948,-0.102154908,2
1907,-1.125643852,-0.358393385,-0.378762438,0.286543258,2
1908,0.415356579,-0.237531972,1.421298301,0.029738622,2
1909,1.328644069,-0.702158903,-0.156137923,0.344764301,2
1910,0.244755774,-0.046266699,0.406657306,0.537264655,2
1911,-1.076284689,-1.073716577,1.426090233,1.08912776,2
1912,0.717761988,-1.764020747,0.828233929,0.529366545,2
1913,-1.178693857,0.029340874,1.229973863,-1.412163808,2
1914,0.967108116,1.368554161,1.705110926,-0.20636249,2
1915,0.221810527,0.058071951,-1.138294307,-0.097337404,2
1916,1.776601807,1.03821694,-0.289215158,0.332957136,2
1917,1.313871466,0.112628211,-0.241337681,0.362069042,2
1918,0.17923126,0.127257056,0.873222387,-1.550857661,2
1919,-0.374724366,-1.246791754,0.41533264,1.214825745,2
1920,-0.189454657,1.22383071,-0.415388821,-0.569566422,2
1921,-0.794692583,0.557345529,-0.017954776,-0.869165691,2
1922,0.551733258,-0.326024267,1.323439477,-0.251536907,2
1923,-0.03548151,-0.082169079,-0.258298354,-1.907744295,2
1924,0.910717199,1.308250002,1.258286164,0.999243593,2
1925,1.007583397,0.168062761,-1.70216844,-1.462985406,2
1926,-0.856350061,0.551388572,1.574023396,-0.883625104,2
1927,1.257253206,0.75723899,0.579633078,-1.585385325,2
1928,1.262267571,0.870542205,-0.572539362,1.063091793,2
1929,-0.313292347,-0.704908965,-1.621654643,-0.300903363,2
1930,0.028063138,-0.341536189,0.057536886,0.835645313,2
1931,-0.002235545,1.38720789,-1.502576337,1.218081223,2
1932,-0.834296208,0.437120925,-0.602985744,-0.72313903,2
1933,-0.211971005,0.366522107,0.317263487,-1.25519961,2
1934,-0.230180915,-1.071525659,-1.244478656,-2.067775341,2
1935,-0.305820025,0.862479435,-0.027248905,1.08245264,2
1936,-0.271079441,-1.828933585,0.528893279,1.269574147,2
1937,0.016079574,-0.498928432,1.456396512,0.807881046,2
1938,-1.804350422,-0.509862746,-0.554813358,0.745924713,2
1939,-0.139205948,-0.914008678,1.224995404,0.164906122,2
1940,-0.349379763,0.463783267,-1.403700896,1.055701268,2
1941,-0.845732134,1.714041986,-0.193888045,1.202993136,2
1942,-1.79266851,1.358109717,-0.424733681,-0.68441159,2
1943,0.717671315,0.221545705,-1.268431437,3.035771371,2
1944,-0.694760598,-1.092447931,-0.093647161,0.076779612,2
1945,0.11104535,0.42884341,1.106413115,1.458113429,2
1946,-0.753522891,0.858678414,-0.748921333,1.112662517,2
1947,-0.799329296,-1.749810286,1.544965819,-2.869527353,2
1948,0.779475706,-2.035308337,-0.103487447,-0.929413456,2
1949,1.424557031,0.685220477,-0.345777521,-1.46653219,2
1950,0.001358782,-0.311137271,-0.911291998,1.000081743,2
1951,-0.375964964,0.899331617,-1.260829776,-1.697669806,2
1952,-0.549001908,1.434059977,0.092708697,0.049727225,2
1953,0.427397441,0.090227342,0.128236922,0.443619799,2
1954,1.024341094,0.037400619,-0.922440571,-0.189153727,2
1955,-1.975487045,-0.016593662,-1.778173258,-2.631339634,2
1956,-0.036511762,1.853827999,0.065732504,-0.658132088,2
1957,0.338345579,-0.388336053,-1.34447985,0.985981541,2
1958,0.752299544,0.716733517,0.188117994,1.193987004,2
1959,-1.106517597,-2.170820944,-0.276526601,-2.254374983,2
1960,0.429083008,0.782695113,0.443902673,-0.54916116,2
1961,0.075891522,-0.335158938,-1.59613479,0.705817007,2
1962,-0.222560408,0.625859274,-1.278704176,0.04728246,2
1963,0.667502654,0.617304621,1.110473298,-0.367757478,2
1964,-0.050374895,0.846467538,0.831506467,0.067683481,2
1965,-0.883996824,0.083545522,0.492157614,-1.343955601,2
1966,-0.23934345,0.062533809,-1.13791636,-0.03819726,2
1967,0.682838662,-1.777363911,0.901089287,0.099160039,2
1968,-2.398630698,0.52171399,0.700355076,-0.246130982,2
1969,-1.04272404,1.382338509,0.846244834,0.067739869,2
1970,2.1989233,0.738684635,-1.856721704,1.717992466,2
1971,-1.359060656,0.285980719,0.493249852,-1.216379697,2
1972,1.402554803,-1.573683458,-2.380613419,-0.508579934,2
1973,0.251009399,0.661742039,-0.130375313,0.184341504,2
1974,-0.694453591,-1.049169678,0.500658978,1.377929935,2
1975,0.558541937,-1.006932086,-1.085345433,-0.613726836,2
1976,-0.480111228,2.375782744,-0.031789989,-0.402771302,2
1977,1.025362313,1.082578099,-0.704560577,-0.209565852,2
1978,-1.519099994,0.662306306,1.059506312,-0.342609586,2
1979,0.139773277,-0.016199893,-0.487910944,1.39371717,2
1980,-1.923849462,0.39502047,-1.42804737,0.925279927,2
1981,2.471234216,-0.2562608,-0.320355546,-0.97833644,2
1982,-1.461968265,0.309575474,-0.826288618,-0.623523469,2
1983,-0.135340445,0.14442871,0.26256851,0.123457542,2
1984,1.063161611,-0.913646354,0.274712252,0.711764895,2
1985,0.499812991,-0.819557413,0.349185601,0.668417604,2
1986,1.011288875,-0.766744951,0.288753638,-0.307318884,2
1987,0.859819539,0.768914102,-0.419898587,-1.602345441,2
1988,-0.729659257,0.67712604,0.234164551,0.716039486,2
1989,0.705304594,-1.866625623,-0.4441097,-0.499999483,2
1990,-0.364778182,0.116343349,1.018143948,-1.469198188,2
1991,0.81307817,-1.462410482,2.089782483,-0.457053755,2
1992,-0.589310158,-0.502208135,0.792193775,-1.142751384,2
1993,1.018574691,-1.452419908,1.118132203,0.405074814,2
1994,0.621196636,1.004597435,-0.055908373,0.600440707,2
1995,3.026516917,0.925160549,0.172785405,-0.061637333,2
1996,-0.501253196,0.711302388,0.765342034,0.379300083,2
1997,-0.370232998,-1.999020037,1.403667534,0.045107462,2
1998,0.509734623,0.006552523,-0.943249444,-0.072399544,2
1999,1.459380678,0.705148238,?,-0.277613822,2
2000,?,0.017839627,1.165768965,-0.86079439,2
